State,LossPerspective,EPType,Peril,LOB,RP,Loss
NY,GU,AEP,IF,Commercial,500,1302.0
NY,GU,AEP,IF,Personal,500,1891.0
NY,GU,AEP,IF,Total,500,3194.0
NY,GU,AEP,IF,Commercial,1000,1456.0
NY,GU,AEP,IF,Personal,1000,2117.0
NY,GU,AEP,IF,Total,1000,3574.0
NY,GR,OEP,TC,Commercial,5,2190.0
NY,GR,OEP,TC,Personal,5,3396.0
NY,GR,OEP,TC,Total,5,5586.0
NY,GR,OEP,TC,Commercial,10,4141.0
NY,GR,OEP,TC,Personal,10,6638.0
NY,GR,OEP,TC,Total,10,10779.0
NY,GR,OEP,TC,Commercial,20,6881.0
NY,GR,OEP,TC,Personal,20,10361.0
NY,GR,OEP,TC,Total,20,17242.0
NY,GR,OEP,TC,Commercial,25,7924.0
NY,GR,OEP,TC,Personal,25,12079.0
NY,GR,OEP,TC,Total,25,20004.0
NY,GR,OEP,TC,Commercial,50,11615.0
NY,GR,OEP,TC,Personal,50,18010.0
NY,GR,OEP,TC,Total,50,29625.0
NY,GR,OEP,TC,Commercial,100,15404.0
NY,GR,OEP,TC,Personal,100,22370.0
NY,GR,OEP,TC,Total,100,37774.0
NY,GR,OEP,TC,Commercial,200,19129.0
NY,GR,OEP,TC,Personal,200,31151.0
NY,GR,OEP,TC,Total,200,50280.0
NY,GR,OEP,TC,Commercial,250,20169.0
NY,GR,OEP,TC,Personal,250,31921.0
NY,GR,OEP,TC,Total,250,52089.0
NY,GR,OEP,TC,Commercial,500,27175.0
NY,GR,OEP,TC,Personal,500,41661.0
NY,GR,OEP,TC,Total,500,68836.0
NY,GR,OEP,TC,Commercial,1000,31200.0
NY,GR,OEP,TC,Personal,1000,49029.0
NY,GR,OEP,TC,Total,1000,80229.0
NY,GR,AEP,TC,Commercial,5,2550.0
NY,GR,AEP,TC,Personal,5,4023.0
NY,GR,AEP,TC,Total,5,6573.0
NY,GR,AEP,TC,Commercial,10,4651.0
NY,GR,AEP,TC,Personal,10,7210.0
NY,GR,AEP,TC,Total,10,11861.0
NY,GR,AEP,TC,Commercial,20,7926.0
NY,GR,AEP,TC,Personal,20,11684.0
NY,GR,AEP,TC,Total,20,19610.0
NY,GR,AEP,TC,Commercial,25,9067.0
NY,GR,AEP,TC,Personal,25,13459.0
NY,GR,AEP,TC,Total,25,22526.0
NY,GR,AEP,TC,Commercial,50,13159.0
NY,GR,AEP,TC,Personal,50,20028.0
NY,GR,AEP,TC,Total,50,33187.0
NY,GR,AEP,TC,Commercial,100,16981.0
NY,GR,AEP,TC,Personal,100,26742.0
NY,GR,AEP,TC,Total,100,43723.0
NY,GR,AEP,TC,Commercial,200,21371.0
NY,GR,AEP,TC,Personal,200,33486.0
NY,GR,AEP,TC,Total,200,54857.0
NY,GR,AEP,TC,Commercial,250,22845.0
NY,GR,AEP,TC,Personal,250,37390.0
NY,GR,AEP,TC,Total,250,60235.0
NY,GR,AEP,TC,Commercial,500,30088.0
NY,GR,AEP,TC,Personal,500,46444.0
NY,GR,AEP,TC,Total,500,76531.0
NY,GR,AEP,TC,Commercial,1000,36588.0
NY,GR,AEP,TC,Personal,1000,56491.0
NY,GR,AEP,TC,Total,1000,93079.0
NY,GR,OEP,SU,Commercial,5,1314.0
NY,GR,OEP,SU,Personal,5,2176.0
NY,GR,OEP,SU,Total,5,3490.0
NY,GR,OEP,SU,Commercial,10,2456.0
NY,GR,OEP,SU,Personal,10,3738.0
NY,GR,OEP,SU,Total,10,6194.0
NY,GR,OEP,SU,Commercial,20,3787.0
NY,GR,OEP,SU,Personal,20,5724.0
NY,GR,OEP,SU,Total,20,9511.0
NY,GR,OEP,SU,Commercial,25,4148.0
NY,GR,OEP,SU,Personal,25,6378.0
NY,GR,OEP,SU,Total,25,10526.0
NY,GR,OEP,SU,Commercial,50,5602.0
NY,GR,OEP,SU,Personal,50,9030.0
NY,GR,OEP,SU,Total,50,14632.0
NY,GR,OEP,SU,Commercial,100,7949.0
NY,GR,OEP,SU,Personal,100,11977.0
NY,GR,OEP,SU,Total,100,19925.0
NY,GR,OEP,SU,Commercial,200,9664.0
NY,GR,OEP,SU,Personal,200,14794.0
NY,GR,OEP,SU,Total,200,24457.0
NY,GR,OEP,SU,Commercial,250,10286.0
NY,GR,OEP,SU,Personal,250,15486.0
NY,GR,OEP,SU,Total,250,25772.0
NY,GR,OEP,SU,Commercial,500,12952.0
NY,GR,OEP,SU,Personal,500,18802.0
NY,GR,OEP,SU,Total,500,31754.0
NY,GR,OEP,SU,Commercial,1000,15262.0
NY,GR,OEP,SU,Personal,1000,23682.0
NY,GR,OEP,SU,Total,1000,38944.0
NY,GR,AEP,SU,Commercial,5,1524.0
NY,GR,AEP,SU,Personal,5,2421.0
NY,GR,AEP,SU,Total,5,3945.0
NY,GR,AEP,SU,Commercial,10,2674.0
NY,GR,AEP,SU,Personal,10,4380.0
NY,GR,AEP,SU,Total,10,7054.0
NY,GR,AEP,SU,Commercial,20,4312.0
NY,GR,AEP,SU,Personal,20,6708.0
NY,GR,AEP,SU,Total,20,11020.0
NY,GR,AEP,SU,Commercial,25,4824.0
NY,GR,AEP,SU,Personal,25,7587.0
NY,GR,AEP,SU,Total,25,12411.0
NY,GR,AEP,SU,Commercial,50,6871.0
NY,GR,AEP,SU,Personal,50,10036.0
NY,GR,AEP,SU,Total,50,16907.0
NY,GR,AEP,SU,Commercial,100,8839.0
NY,GR,AEP,SU,Personal,100,13565.0
NY,GR,AEP,SU,Total,100,22404.0
NY,GR,AEP,SU,Commercial,200,10750.0
NY,GR,AEP,SU,Personal,200,17401.0
NY,GR,AEP,SU,Total,200,28150.0
NY,GR,AEP,SU,Commercial,250,11439.0
NY,GR,AEP,SU,Personal,250,17981.0
NY,GR,AEP,SU,Total,250,29420.0
NY,GR,AEP,SU,Commercial,500,13499.0
NY,GR,AEP,SU,Personal,500,21117.0
NY,GR,AEP,SU,Total,500,34616.0
NY,GR,AEP,SU,Commercial,1000,17301.0
NY,GR,AEP,SU,Personal,1000,25584.0
NY,GR,AEP,SU,Total,1000,42886.0
NY,GR,OEP,PF,Commercial,5,588.0
NY,GR,OEP,PF,Personal,5,742.0
NY,GR,OEP,PF,Total,5,1330.0
NY,GR,OEP,PF,Commercial,10,945.0
NY,GR,OEP,PF,Personal,10,1250.0
NY,GR,OEP,PF,Total,10,2195.0
NY,GR,OEP,PF,Commercial,20,1385.0
NY,GR,OEP,PF,Personal,20,1634.0
NY,GR,OEP,PF,Total,20,3019.0
NY,GR,OEP,PF,Commercial,25,1473.0
NY,GR,OEP,PF,Personal,25,1868.0
NY,GR,OEP,PF,Total,25,3342.0
NY,GR,OEP,PF,Commercial,50,1906.0
NY,GR,OEP,PF,Personal,50,2403.0
NY,GR,OEP,PF,Total,50,4309.0
NY,GR,OEP,PF,Commercial,100,2306.0
NY,GR,OEP,PF,Personal,100,2978.0
NY,GR,OEP,PF,Total,100,5284.0
NY,GR,OEP,PF,Commercial,200,2818.0
NY,GR,OEP,PF,Personal,200,3584.0
NY,GR,OEP,PF,Total,200,6402.0
NY,GR,OEP,PF,Commercial,250,2941.0
NY,GR,OEP,PF,Personal,250,3901.0
NY,GR,OEP,PF,Total,250,6842.0
NY,GR,OEP,PF,Commercial,500,3524.0
NY,GR,OEP,PF,Personal,500,4339.0
NY,GR,OEP,PF,Total,500,7863.0
NY,GR,OEP,PF,Commercial,1000,4065.0
NY,GR,OEP,PF,Personal,1000,5238.0
NY,GR,OEP,PF,Total,1000,9302.0
NY,GR,AEP,PF,Commercial,5,642.0
NY,GR,AEP,PF,Personal,5,860.0
NY,GR,AEP,PF,Total,5,1502.0
NY,GR,AEP,PF,Commercial,10,1037.0
NY,GR,AEP,PF,Personal,10,1391.0
NY,GR,AEP,PF,Total,10,2428.0
NY,GR,AEP,PF,Commercial,20,1453.0
NY,GR,AEP,PF,Personal,20,1945.0
NY,GR,AEP,PF,Total,20,3398.0
NY,GR,AEP,PF,Commercial,25,1598.0
NY,GR,AEP,PF,Personal,25,2102.0
NY,GR,AEP,PF,Total,25,3700.0
NY,GR,AEP,PF,Commercial,50,2205.0
NY,GR,AEP,PF,Personal,50,2673.0
NY,GR,AEP,PF,Total,50,4879.0
NY,GR,AEP,PF,Commercial,100,2707.0
NY,GR,AEP,PF,Personal,100,3507.0
NY,GR,AEP,PF,Total,100,6215.0
NY,GR,AEP,PF,Commercial,200,3248.0
NY,GR,AEP,PF,Personal,200,3879.0
NY,GR,AEP,PF,Total,200,7127.0
NY,GR,AEP,PF,Commercial,250,3409.0
NY,GR,AEP,PF,Personal,250,4036.0
NY,GR,AEP,PF,Total,250,7445.0
NY,GR,AEP,PF,Commercial,500,3811.0
NY,GR,AEP,PF,Personal,500,5121.0
NY,GR,AEP,PF,Total,500,8932.0
NY,GR,AEP,PF,Commercial,1000,4503.0
NY,GR,AEP,PF,Personal,1000,5684.0
NY,GR,AEP,PF,Total,1000,10188.0
NY,GR,OEP,IF,Commercial,5,231.0
NY,GR,OEP,IF,Personal,5,323.0
NY,GR,OEP,IF,Total,5,554.0
NY,GR,OEP,IF,Commercial,10,360.0
NY,GR,OEP,IF,Personal,10,472.0
NY,GR,OEP,IF,Total,10,832.0
NY,GR,OEP,IF,Commercial,20,496.0
NY,GR,OEP,IF,Personal,20,623.0
NY,GR,OEP,IF,Total,20,1119.0
NY,GR,OEP,IF,Commercial,25,501.0
NY,GR,OEP,IF,Personal,25,706.0
NY,GR,OEP,IF,Total,25,1207.0
NY,GR,OEP,IF,Commercial,50,679.0
NY,GR,OEP,IF,Personal,50,849.0
NY,GR,OEP,IF,Total,50,1528.0
NY,GR,OEP,IF,Commercial,100,763.0
NY,GR,OEP,IF,Personal,100,1012.0
NY,GR,OEP,IF,Total,100,1775.0
NY,GR,OEP,IF,Commercial,200,953.0
NY,GR,OEP,IF,Personal,200,1200.0
NY,GR,OEP,IF,Total,200,2153.0
NY,GR,OEP,IF,Commercial,250,965.0
NY,GR,OEP,IF,Personal,250,1358.0
NY,GR,OEP,IF,Total,250,2322.0
NY,GR,OEP,IF,Commercial,500,1051.0
NY,GR,OEP,IF,Personal,500,1491.0
NY,GR,OEP,IF,Total,500,2542.0
NY,GR,OEP,IF,Commercial,1000,1249.0
NY,GR,OEP,IF,Personal,1000,1726.0
NY,GR,OEP,IF,Total,1000,2975.0
NY,GR,AEP,IF,Commercial,5,258.0
NY,GR,AEP,IF,Personal,5,348.0
NY,GR,AEP,IF,Total,5,606.0
NY,GR,AEP,IF,Commercial,10,382.0
NY,GR,AEP,IF,Personal,10,543.0
NY,GR,AEP,IF,Total,10,925.0
NY,GR,AEP,IF,Commercial,20,550.0
NY,GR,AEP,IF,Personal,20,691.0
NY,GR,AEP,IF,Total,20,1241.0
NY,GR,AEP,IF,Commercial,25,574.0
NY,GR,AEP,IF,Personal,25,810.0
NY,GR,AEP,IF,Total,25,1384.0
NY,GR,AEP,IF,Commercial,50,690.0
NY,GR,AEP,IF,Personal,50,956.0
NY,GR,AEP,IF,Total,50,1646.0
NY,GR,AEP,IF,Commercial,100,881.0
NY,GR,AEP,IF,Personal,100,1157.0
NY,GR,AEP,IF,Total,100,2038.0
NY,GR,AEP,IF,Commercial,200,1006.0
NY,GR,AEP,IF,Personal,200,1377.0
NY,GR,AEP,IF,Total,200,2383.0
NY,GR,AEP,IF,Commercial,250,1046.0
NY,GR,AEP,IF,Personal,250,1454.0
NY,GR,AEP,IF,Total,250,2499.0
NY,GR,AEP,IF,Commercial,500,1263.0
NY,GR,AEP,IF,Personal,500,1673.0
NY,GR,AEP,IF,Total,500,2936.0
NY,GR,AEP,IF,Commercial,1000,1340.0
NY,GR,AEP,IF,Personal,1000,1940.0
NY,GR,AEP,IF,Total,1000,3280.0
NJ,GU,OEP,TC,Commercial,5,1166.0
NJ,GU,OEP,TC,Personal,5,1758.0
NJ,GU,OEP,TC,Total,5,2925.0
NJ,GU,OEP,TC,Commercial,10,2265.0
NJ,GU,OEP,TC,Personal,10,3356.0
NJ,GU,OEP,TC,Total,10,5621.0
NJ,GU,OEP,TC,Commercial,20,3581.0
NJ,GU,OEP,TC,Personal,20,5077.0
NJ,GU,OEP,TC,Total,20,8657.0
NJ,GU,OEP,TC,Commercial,25,4197.0
NJ,GU,OEP,TC,Personal,25,5686.0
NJ,GU,OEP,TC,Total,25,9883.0
NJ,GU,OEP,TC,Commercial,50,5800.0
NJ,GU,OEP,TC,Personal,50,8663.0
NJ,GU,OEP,TC,Total,50,14463.0
NJ,GU,OEP,TC,Commercial,100,8269.0
NJ,GU,OEP,TC,Personal,100,10888.0
NJ,GU,OEP,TC,Total,100,19157.0
NJ,GU,OEP,TC,Commercial,200,10689.0
NJ,GU,OEP,TC,Personal,200,15062.0
NJ,GU,OEP,TC,Total,200,25751.0
NJ,GU,OEP,TC,Commercial,250,11499.0
NJ,GU,OEP,TC,Personal,250,16067.0
NJ,GU,OEP,TC,Total,250,27566.0
NJ,GU,OEP,TC,Commercial,500,13959.0
NJ,GU,OEP,TC,Personal,500,19540.0
NJ,GU,OEP,TC,Total,500,33500.0
NJ,GU,OEP,TC,Commercial,1000,16850.0
NJ,GU,OEP,TC,Personal,1000,24566.0
NJ,GU,OEP,TC,Total,1000,41416.0
NJ,GU,AEP,TC,Commercial,5,1296.0
NJ,GU,AEP,TC,Personal,5,1883.0
NJ,GU,AEP,TC,Total,5,3179.0
NJ,GU,AEP,TC,Commercial,10,2463.0
NJ,GU,AEP,TC,Personal,10,3818.0
NJ,GU,AEP,TC,Total,10,6281.0
NJ,GU,AEP,TC,Commercial,20,4109.0
NJ,GU,AEP,TC,Personal,20,5973.0
NJ,GU,AEP,TC,Total,20,10082.0
NJ,GU,AEP,TC,Commercial,25,4863.0
NJ,GU,AEP,TC,Personal,25,7008.0
NJ,GU,AEP,TC,Total,25,11871.0
NJ,GU,AEP,TC,Commercial,50,6454.0
NJ,GU,AEP,TC,Personal,50,9774.0
NJ,GU,AEP,TC,Total,50,16227.0
NJ,GU,AEP,TC,Commercial,100,9306.0
NJ,GU,AEP,TC,Personal,100,12154.0
NJ,GU,AEP,TC,Total,100,21460.0
NJ,GU,AEP,TC,Commercial,200,11824.0
NJ,GU,AEP,TC,Personal,200,16144.0
NJ,GU,AEP,TC,Total,200,27968.0
NJ,GU,AEP,TC,Commercial,250,12605.0
NJ,GU,AEP,TC,Personal,250,17670.0
NJ,GU,AEP,TC,Total,250,30274.0
NJ,GU,AEP,TC,Commercial,500,14997.0
NJ,GU,AEP,TC,Personal,500,21034.0
NJ,GU,AEP,TC,Total,500,36032.0
NJ,GU,AEP,TC,Commercial,1000,17876.0
NJ,GU,AEP,TC,Personal,1000,25360.0
NJ,GU,AEP,TC,Total,1000,43236.0
NJ,GU,OEP,SU,Commercial,5,905.0
NJ,GU,OEP,SU,Personal,5,1288.0
NJ,GU,OEP,SU,Total,5,2193.0
NJ,GU,OEP,SU,Commercial,10,1566.0
NJ,GU,OEP,SU,Personal,10,2406.0
NJ,GU,OEP,SU,Total,10,3972.0
NJ,GU,OEP,SU,Commercial,20,2535.0
NJ,GU,OEP,SU,Personal,20,3659.0
NJ,GU,OEP,SU,Total,20,6193.0
NJ,GU,OEP,SU,Commercial,25,2923.0
NJ,GU,OEP,SU,Personal,25,4056.0
NJ,GU,OEP,SU,Total,25,6979.0
NJ,GU,OEP,SU,Commercial,50,3994.0
NJ,GU,OEP,SU,Personal,50,5420.0
NJ,GU,OEP,SU,Total,50,9415.0
NJ,GU,OEP,SU,Commercial,100,5180.0
NJ,GU,OEP,SU,Personal,100,7771.0
NJ,GU,OEP,SU,Total,100,12951.0
NJ,GU,OEP,SU,Commercial,200,6596.0
NJ,GU,OEP,SU,Personal,200,9412.0
NJ,GU,OEP,SU,Total,200,16008.0
NJ,GU,OEP,SU,Commercial,250,6910.0
NJ,GU,OEP,SU,Personal,250,9849.0
NJ,GU,OEP,SU,Total,250,16759.0
NJ,GU,OEP,SU,Commercial,500,8443.0
NJ,GU,OEP,SU,Personal,500,12478.0
NJ,GU,OEP,SU,Total,500,20921.0
NJ,GU,OEP,SU,Commercial,1000,10367.0
NJ,GU,OEP,SU,Personal,1000,14454.0
NJ,GU,OEP,SU,Total,1000,24821.0
NJ,GU,AEP,SU,Commercial,5,956.0
NJ,GU,AEP,SU,Personal,5,1478.0
NJ,GU,AEP,SU,Total,5,2434.0
NJ,GU,AEP,SU,Commercial,10,1736.0
NJ,GU,AEP,SU,Personal,10,2577.0
NJ,GU,AEP,SU,Total,10,4313.0
NJ,GU,AEP,SU,Commercial,20,2739.0
NJ,GU,AEP,SU,Personal,20,4176.0
NJ,GU,AEP,SU,Total,20,6915.0
NJ,GU,AEP,SU,Commercial,25,3038.0
NJ,GU,AEP,SU,Personal,25,4442.0
NJ,GU,AEP,SU,Total,25,7480.0
NJ,GU,AEP,SU,Commercial,50,4131.0
NJ,GU,AEP,SU,Personal,50,6577.0
NJ,GU,AEP,SU,Total,50,10708.0
NJ,GU,AEP,SU,Commercial,100,5775.0
NJ,GU,AEP,SU,Personal,100,7916.0
NJ,GU,AEP,SU,Total,100,13691.0
NJ,GU,AEP,SU,Commercial,200,6803.0
NJ,GU,AEP,SU,Personal,200,10520.0
NJ,GU,AEP,SU,Total,200,17323.0
NJ,GU,AEP,SU,Commercial,250,7477.0
NJ,GU,AEP,SU,Personal,250,11303.0
NJ,GU,AEP,SU,Total,250,18780.0
NJ,GU,AEP,SU,Commercial,500,9229.0
NJ,GU,AEP,SU,Personal,500,14183.0
NJ,GU,AEP,SU,Total,500,23412.0
NJ,GU,AEP,SU,Commercial,1000,10826.0
NJ,GU,AEP,SU,Personal,1000,16491.0
NJ,GU,AEP,SU,Total,1000,27317.0
NJ,GU,OEP,PF,Commercial,5,269.0
NJ,GU,OEP,PF,Personal,5,396.0
NJ,GU,OEP,PF,Total,5,665.0
NJ,GU,OEP,PF,Commercial,10,471.0
NJ,GU,OEP,PF,Personal,10,618.0
NJ,GU,OEP,PF,Total,10,1088.0
NJ,GU,OEP,PF,Commercial,20,630.0
NJ,GU,OEP,PF,Personal,20,825.0
NJ,GU,OEP,PF,Total,20,1456.0
NJ,GU,OEP,PF,Commercial,25,716.0
NJ,GU,OEP,PF,Personal,25,954.0
NJ,GU,OEP,PF,Total,25,1671.0
NJ,GU,OEP,PF,Commercial,50,870.0
NJ,GU,OEP,PF,Personal,50,1196.0
NJ,GU,OEP,PF,Total,50,2065.0
NJ,GU,OEP,PF,Commercial,100,1102.0
NJ,GU,OEP,PF,Personal,100,1534.0
NJ,GU,OEP,PF,Total,100,2636.0
NJ,GU,OEP,PF,Commercial,200,1352.0
NJ,GU,OEP,PF,Personal,200,1808.0
NJ,GU,OEP,PF,Total,200,3159.0
NJ,GU,OEP,PF,Commercial,250,1421.0
NJ,GU,OEP,PF,Personal,250,1837.0
NJ,GU,OEP,PF,Total,250,3259.0
NJ,GU,OEP,PF,Commercial,500,1612.0
NJ,GU,OEP,PF,Personal,500,2093.0
NJ,GU,OEP,PF,Total,500,3706.0
NJ,GU,OEP,PF,Commercial,1000,1928.0
NJ,GU,OEP,PF,Personal,1000,2499.0
NJ,GU,OEP,PF,Total,1000,4427.0
NJ,GU,AEP,PF,Commercial,5,314.0
NJ,GU,AEP,PF,Personal,5,413.0
NJ,GU,AEP,PF,Total,5,727.0
NJ,GU,AEP,PF,Commercial,10,489.0
NJ,GU,AEP,PF,Personal,10,682.0
NJ,GU,AEP,PF,Total,10,1170.0
NJ,GU,AEP,PF,Commercial,20,689.0
NJ,GU,AEP,PF,Personal,20,910.0
NJ,GU,AEP,PF,Total,20,1599.0
NJ,GU,AEP,PF,Commercial,25,799.0
NJ,GU,AEP,PF,Personal,25,1031.0
NJ,GU,AEP,PF,Total,25,1830.0
NJ,GU,AEP,PF,Commercial,50,990.0
NJ,GU,AEP,PF,Personal,50,1336.0
NJ,GU,AEP,PF,Total,50,2327.0
NJ,GU,AEP,PF,Commercial,100,1278.0
NJ,GU,AEP,PF,Personal,100,1634.0
NJ,GU,AEP,PF,Total,100,2912.0
NJ,GU,AEP,PF,Commercial,200,1525.0
NJ,GU,AEP,PF,Personal,200,2084.0
NJ,GU,AEP,PF,Total,200,3609.0
NJ,GU,AEP,PF,Commercial,250,1594.0
NJ,GU,AEP,PF,Personal,250,2092.0
NJ,GU,AEP,PF,Total,250,3685.0
NJ,GU,AEP,PF,Commercial,500,1874.0
NJ,GU,AEP,PF,Personal,500,2446.0
NJ,GU,AEP,PF,Total,500,4320.0
NJ,GU,AEP,PF,Commercial,1000,2081.0
NJ,GU,AEP,PF,Personal,1000,2825.0
NJ,GU,AEP,PF,Total,1000,4906.0
NJ,GU,OEP,IF,Commercial,5,123.0
NJ,GU,OEP,IF,Personal,5,163.0
NJ,GU,OEP,IF,Total,5,286.0
NJ,GU,OEP,IF,Commercial,10,188.0
NJ,GU,OEP,IF,Personal,10,246.0
NJ,GU,OEP,IF,Total,10,434.0
NJ,GU,OEP,IF,Commercial,20,254.0
NJ,GU,OEP,IF,Personal,20,348.0
NJ,GU,OEP,IF,Total,20,603.0
NJ,GU,OEP,IF,Commercial,25,291.0
NJ,GU,OEP,IF,Personal,25,359.0
NJ,GU,OEP,IF,Total,25,649.0
NJ,GU,OEP,IF,Commercial,50,353.0
NJ,GU,OEP,IF,Personal,50,469.0
NJ,GU,OEP,IF,Total,50,822.0
NJ,GU,OEP,IF,Commercial,100,401.0
NJ,GU,OEP,IF,Personal,100,554.0
NJ,GU,OEP,IF,Total,100,954.0
NJ,GU,OEP,IF,Commercial,200,475.0
NJ,GU,OEP,IF,Personal,200,648.0
NJ,GU,OEP,IF,Total,200,1124.0
NJ,GU,OEP,IF,Commercial,250,507.0
NJ,GU,OEP,IF,Personal,250,693.0
NJ,GU,OEP,IF,Total,250,1199.0
NJ,GU,OEP,IF,Commercial,500,596.0
NJ,GU,OEP,IF,Personal,500,762.0
NJ,GU,OEP,IF,Total,500,1357.0
NJ,GU,OEP,IF,Commercial,1000,648.0
NJ,GU,OEP,IF,Personal,1000,868.0
NJ,GU,OEP,IF,Total,1000,1516.0
NJ,GU,AEP,IF,Commercial,5,141.0
NJ,GU,AEP,IF,Personal,5,187.0
NJ,GU,AEP,IF,Total,5,328.0
NJ,GU,AEP,IF,Commercial,10,213.0
NJ,GU,AEP,IF,Personal,10,279.0
NJ,GU,AEP,IF,Total,10,492.0
NJ,GU,AEP,IF,Commercial,20,274.0
NJ,GU,AEP,IF,Personal,20,405.0
NJ,GU,AEP,IF,Total,20,679.0
NJ,GU,AEP,IF,Commercial,25,300.0
NJ,GU,AEP,IF,Personal,25,406.0
NJ,GU,AEP,IF,Total,25,705.0
NJ,GU,AEP,IF,Commercial,50,377.0
NJ,GU,AEP,IF,Personal,50,553.0
NJ,GU,AEP,IF,Total,50,929.0
NJ,GU,AEP,IF,Commercial,100,477.0
NJ,GU,AEP,IF,Personal,100,643.0
NJ,GU,AEP,IF,Total,100,1120.0
NJ,GU,AEP,IF,Commercial,200,581.0
NJ,GU,AEP,IF,Personal,200,716.0
NJ,GU,AEP,IF,Total,200,1297.0
NJ,GU,AEP,IF,Commercial,250,608.0
NJ,GU,AEP,IF,Personal,250,760.0
NJ,GU,AEP,IF,Total,250,1368.0
NJ,GU,AEP,IF,Commercial,500,673.0
NJ,GU,AEP,IF,Personal,500,891.0
NJ,GU,AEP,IF,Total,500,1564.0
NJ,GU,AEP,IF,Commercial,1000,742.0
NJ,GU,AEP,IF,Personal,1000,1057.0
NJ,GU,AEP,IF,Total,1000,1800.0
NJ,GR,OEP,TC,Commercial,5,866.0
NJ,GR,OEP,TC,Personal,5,1339.0
NJ,GR,OEP,TC,Total,5,2205.0
NJ,GR,OEP,TC,Commercial,10,1689.0
NJ,GR,OEP,TC,Personal,10,2466.0
NJ,GR,OEP,TC,Total,10,4156.0
NJ,GR,OEP,TC,Commercial,20,2874.0
NJ,GR,OEP,TC,Personal,20,3730.0
NJ,GR,OEP,TC,Total,20,6605.0
NJ,GR,OEP,TC,Commercial,25,3257.0
NJ,GR,OEP,TC,Personal,25,4472.0
NJ,GR,OEP,TC,Total,25,7729.0
NJ,GR,OEP,TC,Commercial,50,4530.0
NJ,GR,OEP,TC,Personal,50,6088.0
NJ,GR,OEP,TC,Total,50,10618.0
NJ,GR,OEP,TC,Commercial,100,5974.0
NJ,GR,OEP,TC,Personal,100,8610.0
NJ,GR,OEP,TC,Total,100,14584.0
NJ,GR,OEP,TC,Commercial,200,7630.0
NJ,GR,OEP,TC,Personal,200,10517.0
NJ,GR,OEP,TC,Total,200,18147.0
NJ,GR,OEP,TC,Commercial,250,8043.0
NJ,GR,OEP,TC,Personal,250,12148.0
NJ,GR,OEP,TC,Total,250,20191.0
NJ,GR,OEP,TC,Commercial,500,9737.0
NJ,GR,OEP,TC,Personal,500,14818.0
NJ,GR,OEP,TC,Total,500,24555.0
NJ,GR,OEP,TC,Commercial,1000,12970.0
NJ,GR,OEP,TC,Personal,1000,16693.0
NJ,GR,OEP,TC,Total,1000,29664.0
NJ,GR,AEP,TC,Commercial,5,971.0
NJ,GR,AEP,TC,Personal,5,1453.0
NJ,GR,AEP,TC,Total,5,2424.0
NJ,GR,AEP,TC,Commercial,10,1831.0
NJ,GR,AEP,TC,Personal,10,2746.0
NJ,GR,AEP,TC,Total,10,4577.0
NJ,GR,AEP,TC,Commercial,20,3132.0
NJ,GR,AEP,TC,Personal,20,4410.0
NJ,GR,AEP,TC,Total,20,7542.0
NJ,GR,AEP,TC,Commercial,25,3453.0
NJ,GR,AEP,TC,Personal,25,5073.0
NJ,GR,AEP,TC,Total,25,8526.0
NJ,GR,AEP,TC,Commercial,50,5019.0
NJ,GR,AEP,TC,Personal,50,6860.0
NJ,GR,AEP,TC,Total,50,11879.0
NJ,GR,AEP,TC,Commercial,100,6711.0
NJ,GR,AEP,TC,Personal,100,9840.0
NJ,GR,AEP,TC,Total,100,16551.0
NJ,GR,AEP,TC,Commercial,200,8726.0
NJ,GR,AEP,TC,Personal,200,12165.0
NJ,GR,AEP,TC,Total,200,20891.0
NJ,GR,AEP,TC,Commercial,250,9080.0
NJ,GR,AEP,TC,Personal,250,12596.0
NJ,GR,AEP,TC,Total,250,21675.0
NJ,GR,AEP,TC,Commercial,500,11146.0
NJ,GR,AEP,TC,Personal,500,15462.0
NJ,GR,AEP,TC,Total,500,26608.0
NJ,GR,AEP,TC,Commercial,1000,14509.0
NJ,GR,AEP,TC,Personal,1000,19119.0
NJ,GR,AEP,TC,Total,1000,33628.0
NJ,GR,OEP,SU,Commercial,5,727.0
NJ,GR,OEP,SU,Personal,5,1000.0
NJ,GR,OEP,SU,Total,5,1728.0
NJ,GR,OEP,SU,Commercial,10,1246.0
NJ,GR,OEP,SU,Personal,10,1853.0
NJ,GR,OEP,SU,Total,10,3099.0
NJ,GR,OEP,SU,Commercial,20,1931.0
NJ,GR,OEP,SU,Personal,20,2970.0
NJ,GR,OEP,SU,Total,20,4901.0
NJ,GR,OEP,SU,Commercial,25,2315.0
NJ,GR,OEP,SU,Personal,25,3368.0
NJ,GR,OEP,SU,Total,25,5683.0
NJ,GR,OEP,SU,Commercial,50,2948.0
NJ,GR,OEP,SU,Personal,50,4603.0
NJ,GR,OEP,SU,Total,50,7550.0
NJ,GR,OEP,SU,Commercial,100,3856.0
NJ,GR,OEP,SU,Personal,100,6104.0
NJ,GR,OEP,SU,Total,100,9960.0
NJ,GR,OEP,SU,Commercial,200,5046.0
NJ,GR,OEP,SU,Personal,200,7267.0
NJ,GR,OEP,SU,Total,200,12313.0
NJ,GR,OEP,SU,Commercial,250,5207.0
NJ,GR,OEP,SU,Personal,250,7522.0
NJ,GR,OEP,SU,Total,250,12729.0
